Name, Fecha,Latchs,UserIo,SystemIo,Others,Application,Commit,Network,Cpu
DBA1, 2019-11-30 09:00:00, 6.2, 132, 324.4, 1.8, 59, 232.17, 6, 76.4
DBA1, 2019-11-30 10:00:00, 3.8, 161.4, 374.4, 3, 70.2, 239.8, 6.6, 86.6
DBA1, 2019-11-30 11:00:00, 3.67, 124, 301.33, 3, 54.67, 189.5, 5, 77.17
DBA1, 2019-11-30 12:00:00, 3.67, 119.5, 297.83, 2.5, 54.17, 191.83, 7.67, 75.83
DBA1, 2019-11-30 13:00:00, 6.83, 123.33, 306.33, 1.33, 56.67, 199.33, 9, 75.5
DBA1, 2019-11-30 14:00:00, 16.67, 140, 301.67, 2.5, 56.5, 184.83, 7.17, 81
DBA1, 2019-11-30 15:00:00, 3.8, 124.4, 307.4, 2.8, 57, 191.2, 5.4, 77.8
DBA1, 2019-11-30 16:00:00, 2.67, 144, 353.5, 2.83, 65.17, 260.67, 9.5, 76
DBA1, 2019-11-30 17:00:00, 2.17, 119.33, 305.33, 2.83, 55, 192.33, 6.5, 79.83
DBA1, 2019-11-30 18:00:00, 8.67, 110.5, 260.83, 3.17, 51.67, 156.33, 6.67, 82.83
DBA1, 2019-11-30 19:00:00, 3, 100.83, 264.5, 3, 47.33, 161.5, 5.83, 79
DBA1, 2019-11-30 20:00:00, 5.2, 131.4, 324.6, 2.4, 55.6, 210.8, 5.8, 79
DBA1, 2019-11-30 21:00:00, 4.5, 128.83, 309.83, 3.5, 59.5, 190.83, 6.5, 80.33
DBA1, 2019-11-30 22:00:00, 16.5, 159.33, 336, 2.33, 69.5, 219.17, 4.83, 81.83
DBA1, 2019-11-30 23:00:00, 90.67, 126.67, 320.5, 2.83, 60.33, 209.67, 7, 81.17
DBA1, 2019-12-01 00:00:00, 151.33, 115.33, 290.5, 3, 63.17, 193.33, 8.67, 83.33
DBA1, 2019-12-01 01:00:00, 190.67, 106.17, 265.83, 3.33, 58.33, 163.33, 6.67, 79
DBA1, 2019-12-01 02:00:00, 151.2, 100.4, 266.2, 2.8, 45.8, 174.2, 4.6, 82
DBA1, 2019-12-01 03:00:00, 32.33, 115.13, 289.12, 2.86, 52.33, 187.34, 16.33, 79.06
DBA1, 2019-12-02 03:00:00, 17.09, 154.86, 361.25, 3.29, 73.49, 273.99, 18.69, 78.03
DBA1, 2019-12-03 03:00:00, 6.36, 79.86, 217.84, 2.75, 37.12, 133.41, 19.88, 78.84
DBA1, 2019-12-04 03:00:00, 5.14, 75.99, 205.46, 2.82, 35.2, 122.44, 15.96, 76.38
DBA1, 2019-12-05 03:00:00, 8.66, 85.56, 230.67, 3.21, 39.34, 153.13, 14.6, 80.6
DBA1, 2019-12-06 03:00:00, 13.88, 117.32, 290.53, 3.23, 54.72, 210.11, 14.94, 78.24
DBA1, 2019-12-07 03:00:00, 23.71, 123.2, 299.72, 2.9, 54.44, 203.37, 13.39, 77.37
DBA1, 2019-12-08 03:00:00, 29.21, 139.53, 330.86, 3.67, 66.13, 242.96, 15.06, 80.22
DBA1, 2019-12-09 03:00:00, 7.74, 110.45, 278.52, 3.16, 51.65, 184.04, 15.33, 77.84
DBA1, 2019-12-10 03:00:00, 6.9, 80.27, 217.6, 3.08, 37.75, 133.64, 15.93, 80.04
DBA1, 2019-12-11 03:00:00, 7.67, 80.47, 219.27, 3.43, 37.3, 135.82, 14.97, 80.19
DBA1, 2019-12-12 03:00:00, 10.37, 87.02, 235.89, 3.31, 40.96, 141.42, 18.53, 87.24
DBA1, 2019-12-13 03:00:00, 9.42, 92.2, 239.62, 2.96, 43.83, 157.82, 17.28, 79.66
DBA1, 2019-12-14 03:00:00, 28.3, 91.54, 232.2, 2.84, 43.15, 138.69, 14.34, 77.99
DBA1, 2019-12-15 03:00:00, 38.09, 107.94, 280.56, 3.87, 47.71, 163.94, 5.95, 99.89
DBA1, 2019-12-16 03:00:00, 11.71, 85.56, 227.63, 2.99, 39.94, 144.31, 6.47, 80.16
DBA1, 2019-12-17 03:00:00, 9.39, 80.37, 215.87, 3.05, 37.05, 135.74, 6.2, 77.46
DBA1, 2019-12-18 03:00:00, 9.13, 78.5, 214.95, 3.21, 36.73, 133, 6.15, 77.81
DBA1, 2019-12-19 03:00:00, 9.45, 81.7, 223.57, 3.03, 38.83, 147.09, 6.6, 78.35
DBA1, 2019-12-20 03:00:00, 10.29, 90.04, 234.94, 3.09, 42.81, 156.81, 5.79, 75.66
DBA1, 2019-12-21 03:00:00, 16.54, 90.26, 231.85, 2.83, 42.63, 141.23, 6.73, 76.92
DBA1, 2019-12-22 03:00:00, 16.12, 69, 190.58, 2.67, 32.17, 105.83, 16.32, 76.04
DBA1, 2019-12-23 03:00:00, 5.91, 73.12, 201.48, 2.67, 33.63, 118.52, 17.73, 76.72
DBA1, 2019-12-24 03:00:00, 3.4, 67.08, 188.82, 2.44, 31.68, 104.43, 17, 75.94
DBA1, 2019-12-25 03:00:00, 2.98, 66.22, 189.58, 2.42, 31.92, 105.3, 16.84, 77.79
DBA1, 2019-12-26 03:00:00, 4.05, 70.7, 199.99, 2.7, 34.34, 112.67, 17.36, 80.83
DBA1, 2019-12-27 03:00:00, 4.99, 85, 228.35, 2.83, 41.09, 144.18, 16, 81.35
DBA1, 2019-12-27 17:00:00, 1.33, 75.33, 219.33, 4.33, 36.67, 110.33, 13, 92
DBA1, 2019-12-27 18:00:00, 7.6, 129.6, 322, 2.6, 66, 245.6, 12.6, 76.8
DBA1, 2019-12-27 19:00:00, 15, 255.33, 560, 3.33, 135.83, 513.17, 16.17, 74
DBA1, 2019-12-27 20:00:00, 2.5, 75.83, 213.33, 2.33, 37.5, 121, 13.83, 82
DBA1, 2019-12-27 21:00:00, 17, 73.5, 201.83, 3.33, 37, 107.5, 21.17, 83
DBA1, 2019-12-27 22:00:00, 5.5, 76.67, 200.67, 2.83, 34.17, 108.67, 19, 86
DBA1, 2019-12-27 23:00:00, 2.2, 68, 194.4, 4.6, 31.8, 109.8, 12.8, 82.6
DBA1, 2019-12-28 00:00:00, 4, 71, 203.33, 2.83, 37.83, 123, 14, 83.33
DBA1, 2019-12-28 01:00:00, 4, 70.33, 192, 2.33, 30, 118.67, 16, 79.83
DBA1, 2019-12-28 02:00:00, 3.17, 62, 181, 3.17, 28.5, 105.17, 15.17, 79.17
DBA1, 2019-12-28 03:00:00, 11.22, 88.95, 235.09, 2.86, 41.53, 142.99, 14.22, 80.03
DBA1, 2019-12-28 04:00:00, 4.8, 92.6, 246.2, 2.6, 40, 166.2, 12, 90.8
DBA1, 2019-12-28 05:00:00, 4.17, 65.67, 193, 2.17, 31.33, 113.17, 16.83, 79.67
DBA1, 2019-12-28 06:00:00, 19.8, 76.8, 202.6, 2, 42, 111, 13.6, 81
DBA1, 2019-12-28 07:00:00, 3.17, 74.67, 215.67, 2.83, 36, 123.5, 21.33, 81.17
DBA1, 2019-12-28 08:00:00, 2.5, 82.33, 221.33, 2.83, 36.67, 124.83, 16.67, 80.17
DBA1, 2019-12-28 09:00:00, 2.33, 69.5, 205.33, 2.5, 34.83, 113.33, 16, 79.67
DBA1, 2019-12-28 10:00:00, 4.83, 77.67, 216.67, 2.17, 38.33, 122.33, 13.5, 81
DBA1, 2019-12-28 11:00:00, 3.67, 144.33, 341, 2.17, 62.67, 217.17, 16.33, 76.5
DBA1, 2019-12-28 12:00:00, 6.8, 254.8, 551.2, 3.4, 112.8, 414.4, 14.6, 82.6
DBA1, 2019-12-28 13:00:00, 4, 140.14, 322.71, 1.86, 63.29, 228.71, 13.43, 66
DBA1, 2019-12-28 14:00:00, 5.8, 74.4, 196.6, 3.6, 34.6, 105, 11, 84.8
DBA1, 2019-12-28 15:00:00, 1.33, 76.5, 215.5, 2.5, 36.83, 126.67, 17.17, 81
DBA1, 2019-12-28 16:00:00, 7.17, 102.33, 276.67, 3.67, 53, 193, 17.17, 78.67
DBA1, 2019-12-28 17:00:00, 2, 82.17, 229.33, 3.5, 40, 135.5, 13.67, 80.33
DBA1, 2019-12-28 18:00:00, 1.5, 107, 255.33, 3.33, 44.17, 155, 17.83, 83
DBA1, 2019-12-28 19:00:00, 2.17, 63.17, 186.17, 2.83, 30.83, 97.67, 17.83, 79.33
DBA1, 2019-12-28 20:00:00, 1.2, 65.4, 192, 4, 34.2, 102.6, 15.6, 80.2
DBA1, 2019-12-28 21:00:00, 12.17, 68, 193.67, 3.17, 32.67, 99.67, 18.33, 78.5
DBA1, 2019-12-28 22:00:00, 4, 71.83, 191.33, 2.83, 30, 103, 17, 80.67
DBA1, 2019-12-28 23:00:00, 18.17, 63.33, 185.83, 2.83, 30.67, 95.83, 6, 76.83
DBA1, 2019-12-29 00:00:00, 57.17, 71.83, 198.17, 2.5, 38.83, 112.33, 6.5, 79
DBA1, 2019-12-29 01:00:00, 52.6, 63.2, 184, 3.6, 28.4, 108.2, 8.4, 77.8
DBA1, 2019-12-29 02:00:00, 41, 69.5, 201.33, 3, 32.33, 117.83, 6.17, 84.5
DBA1, 2019-12-29 03:00:00, 11.87, 69.01, 192.7, 2.59, 32.82, 106.31, 207.25, 79.08
DBA1, 2019-12-29 04:00:00, 74.17, 82.67, 223.5, 2.17, 35, 142.33, 7, 80
DBA1, 2019-12-29 05:00:00, 60.33, 66, 190, 2.83, 31, 107.83, 5.83, 78.33
DBA1, 2019-12-29 06:00:00, 46.33, 71.67, 189, 2, 31.67, 99.83, 6.33, 81
DBA1, 2019-12-29 07:00:00, 5.8, 62.2, 184, 2.8, 30, 100, 20.6, 79
DBA1, 2019-12-29 08:00:00, 3.17, 67, 191.33, 3.5, 33, 101.83, 14.5, 79.83
DBA1, 2019-12-29 09:00:00, 2.67, 64.33, 186.5, 2.5, 31, 104.17, 12.17, 78.83
DBA1, 2019-12-29 10:00:00, 3.67, 71.17, 188.67, 3.67, 31.67, 102, 18, 80.67
DBA1, 2019-12-29 11:00:00, 1.33, 63.33, 183.67, 2, 29.33, 96.17, 11.17, 77.83
DBA1, 2019-12-29 12:00:00, 2, 82.8, 222, 2.2, 40.2, 145.2, 12, 76.4
DBA1, 2019-12-29 13:00:00, 0.83, 67.83, 196, 2.83, 32.17, 110, 8.67, 78.5
DBA1, 2019-12-29 14:00:00, 6.33, 78, 195, 2.33, 34.5, 101.83, 15.33, 81.5
DBA1, 2019-12-29 15:00:00, 1.67, 64.83, 185, 2, 30.33, 96.33, 12.17, 78.5
DBA1, 2019-12-29 16:00:00, 2, 61.67, 181.83, 2.67, 29.67, 96, 10.17, 77.17
DBA1, 2019-12-29 17:00:00, 1, 64, 185, 1.8, 30.6, 94.2, 12.4, 77.6
DBA1, 2019-12-29 18:00:00, 6.33, 75.83, 192.83, 2.67, 41, 98.33, 12.33, 81
DBA1, 2019-12-29 19:00:00, 1, 61.67, 181.17, 2.33, 30.17, 95, 4526.67, 77
DBA1, 2019-12-29 20:00:00, 1, 62.5, 185.33, 3.17, 30.67, 97.17, 9.33, 78
DBA1, 2019-12-29 21:00:00, 2.67, 68.83, 197.33, 2.5, 36.83, 103, 10, 78.83
DBA1, 2019-12-29 22:00:00, 5, 78.4, 203, 2, 34.4, 112.2, 11.2, 82.8
DBA1, 2019-12-29 23:00:00, 1, 63.17, 186.17, 2.5, 32.17, 98.83, 12, 77.17
DBA1, 2019-12-30 00:00:00, 4.33, 68, 190.67, 3.5, 34.5, 106.83, 6.5, 79.33
DBA1, 2019-12-30 01:00:00, 1.83, 63, 182.5, 2.5, 29.5, 103, 7.67, 78.5
DBA1, 2019-12-30 02:00:00, 1.2, 61.8, 178.8, 2.6, 30.6, 100.6, 8.6, 77.4
DBA1, 2019-12-30 03:00:00, 7.64, 79.4, 218.12, 3.06, 37.68, 131.47, 5.22, 81.57
DBA1, 2019-12-30 04:00:00, 8.33, 83.5, 222.83, 3, 36.67, 145.5, 7.5, 79.17
DBA1, 2019-12-30 05:00:00, 6.5, 65.5, 188.17, 2.83, 32, 105.67, 9.33, 78
DBA1, 2019-12-30 06:00:00, 2.2, 61.8, 181.2, 3.4, 29.4, 97.2, 10, 77.6
DBA1, 2019-12-30 07:00:00, 12.33, 75.33, 206.17, 4, 33.67, 120.5, 8.33, 80.5
DBA1, 2019-12-30 08:00:00, 9.17, 92, 234.5, 2.33, 39.83, 145.67, 7.67, 82.33
DBA1, 2019-12-30 09:00:00, 10.17, 84, 232.33, 2.5, 39.67, 145.17, 3.67, 85.83
DBA1, 2019-12-30 10:00:00, 3.83, 79.33, 225.5, 2.5, 36.33, 149, 4.33, 86.83
DBA1, 2019-12-30 11:00:00, 3.17, 78.17, 219, 3.33, 36.33, 132, 4.83, 87.83
DBA1, 2019-12-30 12:00:00, 11.2, 75.2, 216.4, 4.2, 35.4, 130.8, 5.6, 93.4
DBA1, 2019-12-30 13:00:00, 4.5, 101.67, 266.83, 4.17, 44.17, 195.83, 5.33, 90
DBA1, 2019-12-30 14:00:00, 19.17, 96, 258.67, 2.33, 42, 166.5, 4.67, 91
DBA1, 2019-12-30 15:00:00, 6.71, 74.14, 208.71, 2.29, 35.29, 131.86, 3.14, 77.71
DBA1, 2019-12-30 16:00:00, 5.83, 91.67, 248.83, 2.83, 42.67, 151, 3.83, 80.83
DBA1, 2019-12-30 17:00:00, 3.83, 92.5, 251.33, 1.67, 45.33, 160.33, 3.5, 77
DBA1, 2019-12-30 18:00:00, 12.33, 86, 220.17, 2.67, 40.67, 133.83, 3, 64
DBA1, 2019-12-30 19:00:00, 3.67, 69.33, 194.83, 2.5, 33, 105, 3.83, 77.67
DBA1, 2019-12-30 20:00:00, 8.5, 67.17, 189.67, 2.17, 31.83, 103.17, 3.33, 78
DBA1, 2019-12-30 21:00:00, 2.67, 66.5, 191.83, 2.5, 32.67, 99.5, 3.83, 78.17
DBA1, 2019-12-30 22:00:00, 13, 83.5, 209.33, 5.67, 51.83, 106.5, 4, 83.17
DBA1, 2019-12-30 23:00:00, 3.4, 72, 201.6, 3.6, 37.8, 116.8, 3, 77.2
DBA1, 2019-12-31 00:00:00, 19, 74.33, 212.33, 2.67, 40, 114.33, 4.17, 85.17
DBA1, 2019-12-31 01:00:00, 4.8, 73.4, 203.6, 3.6, 35.2, 111.6, 4, 84.2
DBA1, 2019-12-31 02:00:00, 2, 64.5, 185.17, 2.83, 29.5, 106.83, 3.83, 76.17
DBA1, 2019-12-31 03:00:00, 5.34, 67.91, 192.18, 2.83, 32.58, 107.62, 3.55, 77.42
DBA1, 2019-12-31 04:00:00, 2.6, 85.4, 226, 4.4, 37.4, 144, 3.4, 77.4
DBA1, 2019-12-31 05:00:00, 6.5, 78, 210.5, 1.67, 37.67, 131.33, 3, 77.33
DBA1, 2019-12-31 06:00:00, 5.17, 63.5, 182.5, 3.17, 29.67, 100.17, 3.5, 76.83
DBA1, 2019-12-31 07:00:00, 4.5, 62.67, 181.17, 2.33, 29.5, 100, 3.17, 76.83
DBA1, 2019-12-31 08:00:00, 3.5, 63.83, 182, 2.67, 29.67, 95.67, 3.33, 77.5
DBA1, 2019-12-31 09:00:00, 2.17, 63.5, 183.17, 2.33, 30, 94.83, 3.33, 79
DBA1, 2019-12-31 10:00:00, 2.4, 67.2, 202, 2.4, 33.4, 109, 3.4, 83.4
DBA1, 2019-12-31 11:00:00, 0.83, 63, 182.83, 3.67, 29.5, 95.33, 3, 77.5
DBA1, 2019-12-31 12:00:00, 2.33, 63.67, 184.83, 2.33, 31, 98.67, 3.83, 77.83
DBA1, 2019-12-31 13:00:00, 2.33, 56.83, 166.83, 2.83, 28.5, 101.17, 3.33, 65.33
DBA1, 2019-12-31 14:00:00, 2.67, 73.67, 207.67, 3.17, 35.17, 127.67, 3.33, 78
DBA1, 2019-12-31 15:00:00, 1.33, 62.33, 183, 2.33, 31, 96.67, 4.33, 77.67
DBA1, 2019-12-31 16:00:00, 4.33, 60.5, 182.83, 3, 30.5, 99.33, 3.33, 78.83
DBA1, 2019-12-31 17:00:00, 3, 62.33, 182.17, 2.83, 30, 96.17, 3.17, 78.17
DBA1, 2019-12-31 18:00:00, 0.8, 69.4, 195.8, 2, 32.6, 107.4, 3.6, 80.4
DBA1, 2019-12-31 19:00:00, 3.71, 55.29, 160.29, 2, 26, 85.86, 3.14, 66.43
DBA1, 2019-12-31 20:00:00, 1.5, 64.33, 186, 2.83, 31.5, 97.5, 3.67, 77.33
DBA1, 2019-12-31 21:00:00, 9.33, 62, 185.83, 3.17, 30.83, 99.5, 3.83, 77.17
DBA1, 2019-12-31 22:00:00, 20.5, 92.5, 218.33, 3.5, 42, 119.17, 3.83, 84.33
DBA1, 2019-12-31 23:00:00, 6.83, 70, 200.5, 3.83, 33.17, 120, 4.17, 79.83
DBA1, 2020-01-01 00:00:00, 20.4, 85.8, 226.6, 2.4, 39.8, 132.4, 4.8, 85
DBA1, 2020-01-01 01:00:00, 17.5, 68.17, 190.67, 3.17, 38.17, 103, 3.83, 75.33
DBA1, 2020-01-01 02:00:00, 3, 76.67, 214.67, 3.33, 37.67, 131, 3.5, 77.33
DBA1, 2020-01-01 03:00:00, 3.2, 63.89, 183.21, 2.67, 31.38, 93.72, 3.7, 76.86
DBA1, 2020-01-01 04:00:00, 3.5, 75.33, 203.5, 3, 32.33, 116, 3.83, 76.67
DBA1, 2020-01-01 05:00:00, 2.83, 60.83, 176.5, 3.5, 29.17, 87.5, 3.67, 76.67
DBA1, 2020-01-01 06:00:00, 4.5, 59.17, 174.5, 3, 30.67, 89.67, 3, 76.5
DBA1, 2020-01-01 07:00:00, 3, 62, 177.4, 2.6, 29.4, 89, 3.4, 76.4
DBA1, 2020-01-01 08:00:00, 2.33, 64.17, 178.5, 2.33, 30.67, 89.83, 3.5, 76.33
DBA1, 2020-01-01 09:00:00, 2.17, 58.83, 176.17, 2.33, 29.33, 90.67, 3, 76
DBA1, 2020-01-01 10:00:00, 1.67, 61, 178.83, 2.67, 32, 93.17, 3.33, 76.33
DBA1, 2020-01-01 11:00:00, 2.67, 61, 176, 3, 29.33, 85.33, 3, 77.17
DBA1, 2020-01-01 12:00:00, 1.83, 62.67, 179.5, 2.5, 30, 88.33, 3.5, 75.83
DBA1, 2020-01-01 13:00:00, 1.2, 66.4, 193.8, 3.4, 31.4, 97.8, 3.4, 83
DBA1, 2020-01-01 14:00:00, 1, 77.5, 221, 2.33, 37.67, 140.67, 3.67, 76.17
DBA1, 2020-01-01 15:00:00, 1, 60.6, 174.8, 1.6, 29.4, 87.8, 3.2, 75.4
DBA1, 2020-01-01 16:00:00, 1.33, 59.17, 174.83, 2.33, 29, 86.17, 3.33, 75
DBA1, 2020-01-01 17:00:00, 0.71, 51, 151, 1.43, 26.29, 73.57, 2.71, 64.71
DBA1, 2020-01-01 18:00:00, 2.5, 61.33, 179.17, 2.5, 30.83, 91.5, 3, 75.17
DBA1, 2020-01-01 19:00:00, 2.33, 61, 177, 3.5, 29.83, 88.33, 3.67, 75.33
DBA1, 2020-01-01 20:00:00, 1.5, 63.17, 179.83, 3.33, 30.83, 88.17, 3.33, 75.33
DBA1, 2020-01-01 21:00:00, 1.83, 59.17, 176.83, 2, 30, 86.5, 4, 75.17
DBA1, 2020-01-01 22:00:00, 15, 79.6, 201.6, 3.4, 46, 94.4, 4.2, 82
DBA1, 2020-01-01 23:00:00, 2.5, 85.25, 253, 4, 43.25, 123.75, 6.25, 107.75
DBA1, 2020-01-02 00:00:00, 14.14, 59.29, 169.86, 2.14, 30.29, 85.57, 3.71, 72.71
DBA1, 2020-01-02 01:00:00, 1.2, 60, 172.6, 2, 27.8, 86.2, 5.6, 77
DBA1, 2020-01-02 02:00:00, 1.83, 63.83, 182, 3.17, 31.5, 93.33, 5.33, 77.17
DBA1, 2020-01-02 03:00:00, 2.92, 71.28, 199.59, 2.51, 34.44, 110.84, 4.75, 78.14
DBA1, 2020-01-02 04:00:00, 5.33, 77.5, 204.67, 3, 35.83, 117.83, 4.5, 77.5
DBA1, 2020-01-02 05:00:00, 5, 60.5, 173.83, 2, 28.67, 87.5, 4.33, 76.5
DBA1, 2020-01-02 06:00:00, 1.4, 64, 181.6, 2.2, 29.6, 94, 3.6, 77.4
DBA1, 2020-01-02 07:00:00, 4.67, 65.67, 186.83, 3.17, 31, 100.5, 10.33, 78.17
DBA1, 2020-01-02 08:00:00, 5.33, 83.67, 222, 2, 37.67, 128.5, 4.83, 78
DBA1, 2020-01-02 09:00:00, 1.33, 66.67, 193.17, 2.17, 33, 101.33, 4.83, 78.67
DBA1, 2020-01-02 10:00:00, 1.33, 74.33, 215.5, 3, 36.33, 139.83, 6.17, 79.83
DBA1, 2020-01-02 11:00:00, 1, 94.8, 239.8, 3.2, 45, 147, 5.4, 78.8
DBA1, 2020-01-02 12:00:00, 4, 74.83, 214.83, 4.67, 37, 114, 6.17, 86.17
DBA1, 2020-01-02 13:00:00, 3.5, 74.5, 199.5, 3.67, 32.5, 110.67, 4.5, 80.5
DBA1, 2020-01-02 14:00:00, 3.6, 103.2, 273.6, 2.4, 48.2, 159.8, 5, 85.6
DBA1, 2020-01-02 15:00:00, 3.67, 69.17, 197.83, 3.33, 34.17, 109.17, 5, 78
DBA1, 2020-01-02 16:00:00, 2.43, 59.57, 171.71, 2, 27.86, 94.86, 4.57, 68.57
DBA1, 2020-01-02 17:00:00, 0.83, 66.33, 188.83, 2, 32, 102.33, 3.33, 71.33
DBA1, 2020-01-02 18:00:00, 1.67, 65.17, 190.83, 2, 31.83, 97, 3.33, 78.67
DBA1, 2020-01-02 19:00:00, 1.33, 80.33, 228.83, 2.5, 40.83, 149.83, 4, 79.33
DBA1, 2020-01-02 20:00:00, 0.8, 66.8, 193.2, 1.8, 32.6, 103.6, 4.2, 79.2
DBA1, 2020-01-02 21:00:00, 1.67, 65.5, 193.67, 1.5, 32.83, 111.67, 4.83, 78.33
DBA1, 2020-01-02 22:00:00, 6.83, 78.67, 200.83, 2.33, 41.5, 101, 5.67, 83.33
DBA1, 2020-01-02 23:00:00, 3.83, 63.5, 187.17, 3.33, 30.33, 96, 3.33, 76.5
DBA1, 2020-01-03 00:00:00, 5, 74, 213.8, 3, 46.8, 114.4, 3.4, 87.4
DBA1, 2020-01-03 01:00:00, 1.29, 53.43, 154, 1.29, 24, 80.86, 4.29, 67.71
DBA1, 2020-01-03 02:00:00, 1.33, 65.5, 187.33, 1.83, 31.5, 100.17, 3.83, 77.33
DBA1, 2020-01-03 03:00:00, 4.77, 85.67, 228.75, 3.05, 41.76, 144.92, 3.78, 79.36
DBA1, 2020-01-03 04:00:00, 4.67, 92.33, 246.5, 2.17, 43, 165.33, 3.33, 79
DBA1, 2020-01-03 05:00:00, 4.67, 69, 192.5, 2.83, 33.33, 105.67, 3, 77.67
DBA1, 2020-01-03 06:00:00, 2.14, 52.57, 153.86, 1.86, 25.86, 80.71, 2.86, 65.57
DBA1, 2020-01-03 07:00:00, 6.83, 68.5, 190, 2.5, 32.5, 104.33, 3.17, 79.17
DBA1, 2020-01-03 08:00:00, 2.83, 78.33, 209.33, 3.33, 35, 120.33, 4.5, 80.33
DBA1, 2020-01-03 09:00:00, 4.6, 72.2, 202, 2.8, 34.4, 112.4, 4, 82.6
DBA1, 2020-01-03 10:00:00, 1.33, 68.5, 195, 4, 33.33, 104.83, 3.67, 81.83
DBA1, 2020-01-03 11:00:00, 9.33, 81.5, 216.83, 3.17, 37.67, 121.17, 4.33, 87.17
DBA1, 2020-01-03 12:00:00, 3.4, 110.4, 283.4, 2.6, 51.6, 243, 4, 81.4
DBA1, 2020-01-03 13:00:00, 2.83, 74.67, 205.33, 2.33, 34.67, 113.5, 3.5, 82
DBA1, 2020-01-03 14:00:00, 5.33, 71.67, 201.67, 2.67, 35.83, 111, 3.5, 84
DBA1, 2020-01-03 15:00:00, 2.33, 64.33, 190.33, 2.67, 31.33, 99.33, 3.5, 79.5
DBA1, 2020-01-03 16:00:00, 5.17, 70.67, 203.33, 3.5, 36.33, 115.83, 3.33, 79.17
DBA1, 2020-01-03 17:00:00, 9.2, 70.4, 195.2, 2.8, 31.6, 106, 3.6, 77.8
DBA1, 2020-01-03 18:00:00, 4.67, 118.67, 303, 3, 60.33, 234, 3.5, 76
DBA1, 2020-01-03 19:00:00, 17.67, 244, 556.83, 3.67, 126.33, 517.83, 4, 76.83
DBA1, 2020-01-03 20:00:00, 1.8, 84.4, 230, 3.6, 45.8, 157.6, 4.4, 75.6
DBA1, 2020-01-03 21:00:00, 4, 85.33, 232.33, 3.83, 40.83, 136.67, 4.83, 82.5
DBA1, 2020-01-03 22:00:00, 9.33, 83.17, 206.83, 4.33, 44.83, 104.17, 4.17, 83
DBA1, 2020-01-03 23:00:00, 2.2, 66.2, 186, 2.8, 31, 95.8, 4.4, 76.6
DBA1, 2020-01-04 00:00:00, 2, 69.17, 193, 2.33, 33.5, 102.33, 4, 76.83
DBA1, 2020-01-04 01:00:00, 1.8, 70.8, 199, 4.2, 35, 102.8, 4.4, 85
DBA1, 2020-01-04 02:00:00, 3, 94.5, 247.67, 3, 43.33, 147.5, 3.5, 75.17
DBA1, 2020-01-04 03:00:00, 5.22, 85.49, 225.85, 2.52, 40.99, 130.23, 4.16, 75.53
DBA1, 2020-01-04 04:00:00, 11.17, 88.17, 226.67, 2.5, 35.5, 142.83, 3.67, 76.83
DBA1, 2020-01-04 05:00:00, 5.67, 72.33, 201.83, 3.67, 33, 115.83, 3.17, 76
DBA1, 2020-01-04 06:00:00, 16.2, 79.6, 203.2, 2.2, 34.8, 106.2, 4.6, 79.4
DBA1, 2020-01-04 07:00:00, 2.17, 74.5, 212.83, 1.5, 36.33, 120.17, 3.83, 75.83
DBA1, 2020-01-04 08:00:00, 1.33, 77.33, 212.5, 2.83, 37, 116.5, 3.17, 78
DBA1, 2020-01-04 09:00:00, 1, 70.83, 206.33, 2.83, 34.83, 110.5, 3.5, 77.17
DBA1, 2020-01-04 10:00:00, 1.67, 80.83, 219.33, 2.67, 37, 117.67, 7, 79.83
DBA1, 2020-01-04 11:00:00, 32.67, 118.67, 296.33, 2.83, 55.33, 177.17, 3.67, 74
DBA1, 2020-01-04 12:00:00, 1.6, 212.6, 477.2, 3.8, 93.6, 336.6, 4.4, 73
DBA1, 2020-01-04 13:00:00, 12.5, 237, 527.67, 2.83, 130.83, 413, 4.33, 71.17
DBA1, 2020-01-04 14:00:00, 2, 68.67, 188.83, 2.33, 30.67, 98.17, 4, 78
DBA1, 2020-01-04 15:00:00, 0.83, 61, 183.33, 2.17, 31.67, 93, 6.33, 76.83
DBA1, 2020-01-04 16:00:00, 2.6, 67.6, 198, 2.2, 36.6, 97.2, 7, 83.6
DBA1, 2020-01-04 17:00:00, 1.14, 55, 159.86, 2.43, 26.86, 80.86, 4.57, 67.29
DBA1, 2020-01-04 18:00:00, 2.17, 72.5, 189, 3.33, 31.33, 94.67, 4.5, 81
DBA1, 2020-01-04 19:00:00, 1.43, 53.86, 157.14, 1.14, 26.57, 78.29, 3.71, 65.14
DBA1, 2020-01-04 20:00:00, 0.8, 61.6, 182.8, 2.6, 30.4, 92.2, 4, 75.8
DBA1, 2020-01-04 21:00:00, 1.5, 64.33, 185.5, 1.17, 32.17, 90.83, 4.17, 75.33
DBA1, 2020-01-04 22:00:00, 3.17, 80, 205, 2.67, 41.33, 102, 3.83, 79
DBA1, 2020-01-04 23:00:00, 2, 64.83, 189.83, 3.33, 34.33, 94.67, 3, 77.83
DBA1, 2020-01-05 00:00:00, 17, 67.5, 189.17, 3.17, 33.5, 92.83, 3.83, 78.67
DBA1, 2020-01-05 01:00:00, 1.33, 60.83, 176.33, 1.67, 27.83, 89.67, 3.83, 75.33
DBA1, 2020-01-05 02:00:00, 2.6, 66.8, 188.2, 2.6, 33.6, 95, 3.2, 77.4
